Part No,Description,Bin Location 1,Stock,Last Receipt,Av Cost
8974079433,HANDLE- ASSIST-A-PO,E1,1,28-06-2024 13:04:21,0.01
8974080660,HANDLE ASM;RR SI,F6,1,04-12-2024 15:26:38,127.11
8974099024,"PANEL; FRONT,SIDE",CONTAINER,1,21-02-2025 14:35:42,2114.68
8974101813,LAMP ASM- SIDE TURN,C2,1,16-09-2024 15:21:03,556.46
8974107380,GROMMET; FRT PANEL,F6,3,09-12-2024 14:13:10,44.17
8974153931,FENDER- BLISTER- RH,CONTAINER,1,30-09-2024 14:38:01,1188.63
8974153941,FENDER- BLISTER- LH,CONTAINER,1,30-09-2024 14:38:01,1698.57
8974155410,LID- TRAY INST,E3,1,04-07-2023 08:27:25,0.01
8974166262,GRILLE- INST PNL- L,F6,1,05-01-2024 14:51:32,395.41
8974166782,COVER- TRIM-FRT PIL,E4,1,21-10-2024 14:44:38,515.78
8974166792,COVER- TRIM-FRT PIL,E3,1,11-03-2024 16:15:49,452.43
8974166832,SUN VISOR RH,E4,1,01-09-2023 10:44:44,730.93
8974166984,GRIP- ASSIST-ROOF,F6,1,07-05-2025 14:13:44,263.72
8974167000,COVER-ASST HDL BOLT,F6,2,01-07-2024 11:33:01,53.21
8974167240,HANDLE ASM;FRT S/D,F6,2,10-03-2025 12:02:52,137.74
8974167483,COVER ASM- DOOR POC,F6,1,27-03-2025 11:28:58,237.59
8974168100,SWITCH ASM FRT S/D,F7,1,07-04-2025 13:30:00,1647.2
8974170040,SWITCH ASM FRT (L),F6,2,14-05-2025 13:49:25,1666.36
8974171163,"TRIM; SIDE PANEL,LO",CONTAINER,1,08-05-2025 14:23:45,994.31
8974214850,"BASE; DOOR,SIDE TUR",F7,1,10-10-2024 13:46:17,112.04
8974218586,GLASS- RR DOOR- RH,E3,1,04-07-2023 08:27:25,0.01
8974220911,TRAY; INSTRUMENT PN,CONTAINER,1,28-06-2024 13:04:21,0.01
8974230712,GRILLE- SIDE-AIR OU,F7,1,26-03-2025 13:00:52,726.95
8974230722,GRILLE- SIDE-AIR OU,F7,1,04-10-2024 14:13:22,969.23
8974236622,BELT- SEAT-TONGUE S,E3,1,04-04-2025 13:30:04,1853.28
8974236672,BELT- SEAT- TONGUE,F7,1,15-11-2024 13:30:46,1948.51
8974239204,GRILLE- VENTILATOR-,F6,1,09-05-2025 14:04:31,687.37
8974240040,PAD- TRIM-DASH SIDE,E3,1,06-03-2025 14:18:08,537.78
8974297021,TRAY:INST,E3,1,27-11-2023 14:34:40,923.55
8974649380,SWITCH; POWER WINDO,F7,1,18-10-2024 14:36:12,940.08
8974658800,DECAL-PUBX SI RR (C,F7,3,03-04-2025 13:34:36,399.85
8974686890,FENDER- RR(RH),E4,1,05-10-2023 14:27:01,927.6
8974716802,"BOX; GLOVE,INST PNL",E3,5,12-05-2025 13:35:17,1879.28
8974718002,"COVER; TRIM,CENTER",CONTAINER,1,11-07-2024 09:08:07,853.31
8974718012,"COVER; TRIM,CENTER",CONTAINER,1,11-07-2024 09:08:07,853.31
8974723470,RETAINER (CLR),F7,3,29-01-2024 14:30:34,14.32
8974779441,"""GRIP; ASSIST,CTR P",E3,1,19-07-2024 11:57:23,199.97
8974779461,"""GRIP; ASSIST,CTR P",E3,1,19-07-2024 11:57:23,199.97
8974786734,COVER,E3,1,28-06-2024 13:04:21,0.01
8974814492,ACTUATOR; AXLE,F6,1,08-05-2025 14:18:21,2638.85
8974814700,RELAY ASM,F7,-1,06-12-2024 14:28:02,215.7
8974924190,CAP;HUB,F7,1,16-04-2025 13:49:08,265.05
8974995480,FILTER; AIR,A4,22,14-05-2025 13:46:33,358.85
8975031390,ROD ASM; INNER,F7,1,14-03-2025 12:42:54,780.24
8975039020,BEARING ASM- CTR-PR,F7,1,14-05-2025 13:34:43,1560.79
8975127490,CYLINDER HEAD KIT,f5,1,13-05-2025 13:33:57,6764.6
8975160470,BOLT; COVER,F7,3,04-07-2023 08:27:25,0.01
8975425360,SEPARATOR-FUEL/WATE,E3,2,16-04-2025 13:35:23,2134.09
8975435900,PLATE ASM;CLU DRVN,C1,1,18-03-2025 13:42:39,3791.42
8975471071,BAR ASM-FRT BPR IMP,CONTAINER,1,08-05-2025 14:25:25,1346.12
8975497452,FENDER; FRT RH,CONTAINER,1,23-04-2025 15:23:29,1911.27
8975497462,FENDER; FRT LH,CONTAINER,1,20-03-2025 10:34:01,1961.78
8975512650,"GRILLE; OUTER,RAD",CONTAINER,1,23-04-2025 15:23:29,830.97
8975512670,"GRILLE; OUTER,RAD",E1,1,11-04-2025 11:40:21,3783.09
8975512692,"GRILLE; INNER,RAD",CONTAINER,2,23-04-2025 15:23:29,4783.26
8975512900,"GRILLE; OUTER,RAD",E1,1,11-04-2025 11:40:21,155.06
8975512910,"GRILLE; OUTER,RAD",CONTAINER,2,07-05-2025 13:58:34,847.92
8975512932,"GRILLE; INNER,RAD",CONTAINER,2,07-05-2025 13:47:53,1069.35
8975512952,"GRILLE; INNER,RAD",CONTAINER,1,03-03-2025 13:36:21,1793.82
8975513090,EMBLEM; RAD GRILLE,F7,4,11-03-2025 14:19:40,241.15
8975532190,ARM- SHIFT-HIGH-LOW,F7,1,05-12-2024 15:06:00,580.57
8975533960,LAMP ASM SIDE TURN,F7,1,07-01-2025 14:00:38,846.76
8975536350,EVAPORATOR ASM; HEA,E4,1,12-05-2025 13:30:06,2366.37
8975537380,RESISTOR; RR COOLER,F7,1,12-03-2025 11:49:20,454.37
8975549050,PAD ASM;CUSHION FRT,E1,1,19-02-2024 14:54:52,542.92
8975549390,VALVE; OUTLET VENT,F7,3,26-09-2023 12:27:27,220.21
8975553341,COVER ASM;MIRROR,B3,1,13-12-2024 13:59:34,279.28
8975559860,CAP; WASHER TANK,F7,4,29-01-2025 14:44:08,36.8
8975560410,BLADE; WIPER LH,D7,1,14-02-2025 14:37:00,272.09
8975567310,SWITCH- IGNITION,F7,1,14-02-2025 14:02:42,941.78
8975567780,DISC; CLUTCH,C1,1,03-04-2025 13:19:27,4139.59
8975568040,BLADE; WIPER RH,D7,1,20-12-2024 12:29:57,356.4
8975812340,NUT,F7,3,13-05-2025 14:22:16,83.34
8976018195,GASKET; CYL HD,E4,1,06-11-2024 14:46:54,2663.67
8976022180,GASKET- EYE BOLT,F7,2,01-11-2023 14:18:41,27.24
8976026990,METAL; CM/SHF,F7,1,11-11-2024 13:57:35,207.13
8976051020,BELT- A/C CMPR,G3,1,09-01-2025 11:49:05,196.55
8976063182,ELEMNT KIT; PVC,A6,1,25-06-2024 14:59:33,432.66
8976069430BS,SENSOR- REVOLUTION-,F7,2,09-05-2025 14:03:39,376.77
8976092490,SWITCH ASM,F7,1,20-03-2025 11:05:05,349.83
8976115302,BEZEL- BUMPER(RH),E2,1,11-03-2025 14:09:15,381.51
8976115312,BEZEL- BUMPER(LH),E2,1,11-03-2025 14:19:40,414.18
8976115331,BEZEL- BUMPER(LH),E2,1,27-02-2024 11:48:02,361.38
8976139671,SWITCH TRANSFER,F7,1,22-01-2025 14:34:27,459.81
8976191200,FILLER- LH,E2,1,04-09-2024 12:52:59,71.63
8976209480,"PIPE; AIR,AIR CMPR",F7,1,18-12-2023 14:58:54,741.17
8976489273,MIRROR ASM; DOOR,B3,1,19-03-2025 14:05:06,3089.36
8976608500,RESERVOIR ASM;COOL,F7,1,22-10-2024 12:57:53,241.26
8976704601,"""GRILLE; OUTER,RAD""",E3,1,11-03-2024 14:29:39,2269.26
8978285731,"""PAD KIT; CALIPER,R",H1,2,24-01-2025 12:34:25,1828.24
8978348260,BRAKE SHOE; REAR,H1,29,14-02-2025 09:26:36,1106.7
8978348640,REGULATOR ASM;FRT S,E2,1,06-02-2024 14:14:44,1682.92
8978348650,"REGULATOR; WINDOW,F",E2,2,02-05-2025 14:24:06,2279.49
8978350490,CLIP; AIR DUCT,F7,1,28-06-2024 13:04:21,0.01
8978354480,"SHOE KIT; BRK, RR",H1,2,14-02-2025 14:13:43,1018.63
8978428090,CONTROL UNIT; IMMOB,F7,1,02-05-2025 14:31:19,1478.72
8978531690,CLIP,F7,1,28-06-2024 13:04:21,0.01
8978591012,PAD- PEDAL-ACCEL,F7,1,06-11-2023 13:52:42,212.87
8979011152,custer saround,CONTAINER,1,12-12-2023 11:19:34,1001.58
8979015600-05PA,STEP ASM-ASST LH V-,CONTAINER,1,24-10-2024 13:15:41,4734.76
8979030240,SENSOR ASM;THEFT DT,F7,2,08-05-2025 15:19:20,461.76
8979076270,COVER; SIDE STEP,F7,1,22-09-2023 11:22:40,876.46
8979090251,SUN VISOR LH,E4,1,13-05-2025 13:30:15,533.8
8979125940,BELT; COOLING F,G3,12,14-02-2025 09:16:00,384.12
8979184160,COVER GUARD;FR,F7,1,05-09-2024 14:02:12,8.79
8979218571,FAN;COOLING,E1,1,09-05-2025 14:01:14,1349.75
8979275620,"DECAL;ISUZU,T/GATE",F7,2,13-05-2025 13:27:29,98.27
8979276950,TAPE;PUBX S/PNL PRO,F7,1,25-03-2025 11:28:47,189.51
8979276960,TAPE;PUBX S/PNL PRO,F7,1,29-04-2025 10:29:05,189.51
8979277530-01PA,TOWBAR 2.1TONLY S/C,CONTAINER,6,22-05-2024 12:15:33,4817.38
8979277690,TAPE;FRT S/D BLACKO,F7,1,17-03-2025 10:53:36,54.17
8979277700,TAPE;FRT S/D BLACKO,F7,1,08-05-2025 14:53:29,54.17
8979278990,TAPE;PUBX S/PNL PRO,F7,1,09-05-2025 14:05:07,97.47
8979279800,LOCK ASM;E/GATE,F7,1,17-02-2025 12:11:59,355.82
8979280040,HOUSING ASM; PARK A,F7,4,08-11-2023 12:49:02,6.42
8979280050,HOUSING ASM;RR PARK,F7,2,25-10-2024 14:20:43,6.69
8979280100,BOLT,F7,6,23-12-2024 12:19:53,2.29
8979280130,FLAP;RR MUD,E4,1,24-01-2025 12:30:55,182.58
8979280140,FLAP;RR MUD,E4,2,11-03-2025 14:19:40,183.11
8979281100,FASCIA;FRONT BUMPER,Bulk,3,07-05-2025 13:47:53,1619.33
8979281230,"""ABSORBER ASM; SHOC",H2,2,24-04-2025 07:38:13,628.37
8979281950,FSC COVER RH,E1,1,07-01-2025 12:11:37,345.68
8979282630,ABSORBER ;SHOCK,H2,1,28-03-2024 14:58:01,813.86
8979283450-04PA,STEP ASM DC LH BLAC,CONTAINER,2,19-12-2024 13:31:50,3466.24
8979284360,HOSE ASM;A/C CMPR,E1,19,12-02-2025 14:21:56,749.62
8979284601,"SHELL; RR BPR IMP,",E2,1,28-06-2024 13:04:21,0.01
8979285930PA,"PLATE; SPACER, SI",F7,6,09-10-2024 13:31:25,73.6
8979285940PA,"PLATE; SPACER, SI",F7,6,09-10-2024 13:31:25,54.76
8979410690,BOLT; FLYWHEEL,F7,33,14-02-2025 13:53:54,84.67
8979415013,TANK; SURGE;RAD,F4,1,23-10-2024 12:54:40,1230.67
8979422681,CAP; RAD 108KPA,F7,2,10-06-2024 10:07:54,326.43
8979427280,BELT; A/C CMPR,G3,2,05-03-2025 14:48:54,398.13
8979428100,PIPE-VACUUM,F7,1,17-04-2025 12:06:06,3330.02
8979436180,BUSHING; CHANGE,F7,11,07-05-2025 14:13:44,43.17
8979445641,WHEEL STUD; FR,F7,24,12-02-2025 11:22:50,28.36
8979445690,LINK ASM; STABI LH,F7,2,14-02-2025 13:53:54,590.76
8979448311,WHEEL STUD; RR,F7,3,08-04-2025 13:09:49,23.32
8979448920,WASHER; S/ABS,F7,1,10-02-2025 11:52:46,34.29
8979450681,TENSIONER- CHAIN,F7,1,30-04-2025 13:32:26,985.23
8979451770,CYLINDER ASM-CLU AC,F7,1,02-04-2025 14:28:52,961.8
8979458412,ARM- UPR CONT- RH,E3,1,02-05-2025 14:18:48,3156.28
8979465450DAR,BUSHING-RR SPR SHKL,F7,46,10-03-2025 12:02:52,56.25
8979465493,RUBBER- HELPER-RR S,F7,1,08-05-2025 14:53:29,503.56
8979465500,U-BOLT; RR SPR,F7,2,04-04-2025 14:03:26,178.41
8979466161,DAMPER ASM; CLU OIL,F7,1,14-04-2025 13:55:55,1213.03
8979466261,CYLINDER ASM; CLUTC,F7,3,24-04-2025 07:42:06,1633.33
8979466460,BODY SUB ASM; F,F7,1,10-05-2019 13:09:43,1704.4
8979470390,BUSHING,F7,1,14-05-2025 13:46:33,115.37
8979470790,GASKET; CAM END,F7,5,15-04-2025 13:31:13,90.49
8979471710,"""BUSHING; LEAF SPR,",F7,1,08-05-2025 14:53:29,191.79
8979472210,SUPPORT; FRT DISC B,H1,2,07-05-2025 13:58:34,2142.6
8979473920,LEVER- PARKING BRK-,F7,1,09-12-2024 14:13:10,159.26
8979473930,LEVER- PARKING BRK-,F7,1,12-02-2025 11:27:00,168.61
8979474020,ADJUSTER; RR BRK,F7,1,04-04-2025 14:03:26,274.36
8979474030,ADJUSTER; RR BRK,F7,1,04-04-2025 14:03:26,320.86
8979474042,PLATE- BACK-RR BRK,E3,1,07-07-2022 09:05:40,0.01
8979474130,SPRING- SHOE-RET,F7,2,04-07-2024 15:05:08,71.34
8979474700,WASHER; LK,F7,1,04-12-2024 15:15:53,19
8979474740,LEVER; AUTO ADJ,F7,1,04-10-2024 14:13:22,85.7
8979474750,LEVER; AUTO ADJ,F7,1,05-12-2024 15:06:00,68.39
8979475710,PAD KIT; CALIPER;DI,H1,7,14-05-2025 13:46:33,1412
8979476420,JOURNAL ASM; PR,F7,1,30-04-2025 13:36:51,823.7
8979478020A,BRAKE SHOES,H1,3,28-06-2024 13:04:21,0.01
8979478390,SEAL- OIL-FRT COVER,F7,6,24-04-2025 07:38:13,50.45
8979478400,SEAL- OIL-RR COVER,F7,1,07-04-2025 13:30:00,104.21
8979478410,SEAL- OIL-RR COVER,F7,7,22-07-2024 12:43:03,70.73
8979482660,BUMPER-HOOD FRT CTR,F7,1,30-08-2024 12:18:54,27.54
8979490150,WHEEL ASM;17X7.0J-3,E2,1,07-05-2025 13:58:34,2269.28
8979490210,DISC WHEEL ASM;17X7,E3,1,11-03-2025 13:34:31,1456.6
8979490390,FLAP ASM;F/FDR MUD,E4,1,31-03-2025 11:33:05,160.64
8979490400,FLAP ASM;F/FDR MUD,E4,3,24-04-2025 07:40:26,161.78
8979490440-01PA,TOWBAR 2.1T(ALL 1.9,CONTAINER,2,11-03-2025 13:33:19,4566.05
8979491960PA,BAR;PUBX UTILITY RACK CR,ACCESSORY CONTAINER,2,17-08-2022 11:32:25,4484.35
8979492000,PAD;RR BPR STEP,CONTAINER,1,20-02-2025 13:18:50,391.83
8979492040,BEZEL; FOG LAMP (L),E4,1,10-12-2024 13:53:41,58.04
8979492050,BEZEL; FOG LAMP (R),E4,1,30-10-2024 13:58:44,58.04
8979492100,COVER;FRT BPR FASCI,E4,3,14-05-2025 13:46:33,65.5
8979492110,COVER;FRT BPR FASCI,E4,3,24-04-2025 07:40:26,66.43
8979492220,COOLER ASM;CHRG AIR,CONTAINER,1,14-02-2025 14:15:06,2859.8
8979492230,BRAKE DRUM;RR,H2,5,14-05-2025 13:43:28,947.89
8979492250,ROTOR,H2,4,24-04-2025 07:38:13,855.75
8979492260,ROTOR DISC BRK FRT,H2,4,08-05-2025 14:33:51,958.09
8979492320,MUFFLER ASM;EXH (W/,Bulk,1,09-04-2025 13:34:10,1488.24
8979494580,CAP;HUB,F7,2,22-10-2024 13:11:35,227.36
8979495620,EXTENSION; FRT BUMP,E4,1,24-04-2025 13:46:13,93.22
8979495630,EXTENSION FRT BPR F,E4,1,29-04-2025 10:33:24,92.76
8979495640,EXTENSION;FRT BPR F,F7,1,10-12-2024 13:53:41,36.68
8979495660,BUMPER; RR LH,E4,1,24-04-2025 07:38:13,173.01
8979495670,BUMPER; RR RH,E4,2,06-11-2024 14:18:11,170.19
8979495900BC,AC FILTER,A4,137,21-02-2025 15:11:09,143.57
8979495910,"FILTER ASM;AIR,BLOW",A4,19,14-02-2025 09:26:36,175.45
8979496010,CONDENSER ASM;A/C,CONTAINER,1,10-05-2024 13:44:11,2876.57
8979496330,DECAL;PUBX SI RR,F7,3,14-05-2025 13:49:25,44.31
8979496350,"DECAL; D-MAX, T/GAT",F7,1,22-01-2025 14:26:24,8.9
8979496360,"DECAL; ISUZU, T/GAT",F7,1,29-01-2025 13:24:08,6.29
8979496970,INSULATOR,F7,1,29-10-2024 14:16:00,21.22
8979499020,TAIL GATE ASM; S/CA,CONTAINER,1,23-01-2025 11:49:35,0.01
8979499040,TAIL GATE ASM; D/CA,CONTAINER,1,17-10-2024 13:23:27,3861.91
8979851210,BELT; A/C,G3,1,14-02-2025 09:26:36,260.81
8979851210DAR,BELT; A/C,G3,4,07-05-2025 13:35:30,185.31
8980031870,BELT; COOLING FAN,G3,2,07-05-2025 13:58:34,175.47
8980040295,"GUARD; MUD,RR",E2,1,30-10-2024 13:57:21,942.11
8980040304,GUARD- MUD-RR LH,E2,1,24-04-2025 07:38:13,1469.87
8980040331,FLAP; MUD GUARD,E2,1,09-04-2025 13:50:15,245.31
8980042923,PUMP ASM- WATER,F8,1,04-04-2025 13:34:37,1183.06
8980053270,TUBE- OIL FILLER,F8,1,22-01-2024 15:53:46,603.75
8980056311,RELAY; STARTER,F8,1,10-04-2025 13:27:47,875.53
8980058260,JOINT ASM; BALL,F8,2,16-01-2025 10:06:36,1498.85
8980058270,JOINT ASM; BALL,F8,4,07-05-2025 13:58:34,1130.46
8980058750,JOINT ASM; BALL,F8,8,07-05-2025 13:58:34,1242.09
8980059710,WASHER; S/ABS,F8,2,07-05-2025 14:13:44,49.48
8980059720,WASHER; S/ABS,F8,2,07-05-2025 14:13:44,44.17
8980060550,CAP; HUB;FRT AX,F8,1,08-05-2025 14:53:29,83.73
8980062560,PIN; GUIDE,F8,1,17-03-2025 10:53:36,103.75
8980062570,PIN; GUIDE,F8,1,04-04-2025 14:03:26,112.91
8980065381,CALIPER; FRT DI LH,F8,1,28-06-2024 13:04:21,0.01
8980070101,CABLE- PARKING- R,Bulk,1,18-08-2023 11:57:17,1049.4
8980070320,LEVER ASM-PARK BRK,E4,1,14-02-2025 14:37:00,2948.21
8980070371,RUBBER- MTG-CAB BRK,F8,2,14-04-2025 14:26:10,330.83
8980078240,NUT; WHEEL RR A,F8,5,07-05-2025 14:13:44,71.68
8980079080,NUT; WHEEL-FRT AXLE,F8,4,11-12-2024 13:53:08,40.23
8980079670,LEVER- PARKING- LH,F8,1,19-08-2024 12:52:13,181.19
8980080340,PIN; SHOE HOLD,F8,1,11-02-2025 12:24:53,25.12
8980083010,SCREW-M4X0.7X8,F8,1,14-05-2025 13:37:01,23.13
8980084420,FILTER; EVAPORA,B2,7,14-02-2025 09:16:00,286.27
8980094180,SENSOR; MAP,F8,1,03-12-2024 13:16:56,2816.77
8980097970,SPRING; ADJ LEV,F8,1,14-12-2023 13:42:26,84.05
8980098102,REGULATOR ASM- DOOR,E2,3,21-11-2024 14:05:27,1213.35
8980114880,BOLT/SCREW,F8,2,28-06-2024 13:04:21,0.01
8980114890,WASHER PLAIN,EL-BASEMENT-24G,3,25-03-2025 11:18:47,46.87
8980124832,GRILLE; INNER;R,CONTAINER,1,28-06-2024 13:04:21,0.01
8980128750,BOLT-HEX-HD,F8,1,08-05-2025 15:19:20,446.29
8980170272,THERMOSTAT,F8,7,11-03-2025 14:19:40,257.8
8980172700,GASKET; PIPE TO MAN,F8,1,27-03-2025 11:05:57,53.37
8980174694,"CABLE; SHIFT,TRANS",Bulk,1,04-10-2024 13:43:59,1593.8
8980174746,CABLE- SHIFT-TRANS,Bulk,1,26-02-2025 14:15:15,2029.77
8980174954,CABLE- SELECT-TRANS,Bulk,1,17-04-2025 11:57:34,1814.05
8980175353,"PLATE; STEP,1ST STE",E2,1,20-03-2025 10:52:40,563.14
8980175363,PLATE- STEP-1ST STE,E3,1,13-06-2024 14:24:22,531.6
8980175510,GASKET; EGR PIPE,F8,1,15-11-2024 13:43:31,115.35
8980180360,SHOE KIT; BRK;R,H1,1,19-02-2025 12:13:05,440.82
8980184620,SLEEVE; NOZZLE,F8,2,08-05-2025 14:38:35,489.94
8980213001,CLIP FRT PNL SIDE,F8,1,09-04-2025 13:56:32,83.35
8980253130,SPRING,F8,1,31-01-2024 14:22:11,86.28
8980256260,DUCT; AIR INT,E2,1,28-11-2024 13:56:52,987.54
8980274570,CLIP- SEAL,F8,21,07-07-2022 09:05:40,0.01
8980278340,WRENCH ; WHEEL,F8,1,29-04-2024 15:20:08,236.68
8980292344,"REGULATOR; WINDOW,F",E2,1,02-05-2025 14:18:48,648.72
8980292880,BRACKET; HEAD LAMP,F8,1,07-11-2024 13:28:01,135.65
8980293320,"SEAL; DUCT,INT",F8,1,12-11-2024 12:13:11,143.1
8980296121,PLATE; FLEX,E4,1,11-03-2024 16:08:12,4851.79
8980299220,BRAKE ASM-PROPSHAFT,F8,1,11-03-2025 14:09:15,2585.32
8980302345,BONNET LID,CONTAINER,1,26-01-2024 14:07:23,9095.14
8980317640,BOLT; COUPLING DRIV,F8,5,16-01-2025 09:44:34,83.77
8980318050,COVER- RH,F8,1,12-03-2025 11:50:11,182.3
8980335160,RUBBER U-CLAMP,F8,1,04-04-2025 14:03:26,398.82
8980340561,COVER; HEADLAMP GRI,F8,1,21-02-2025 14:50:33,146.23
8980343250,LAMP ASM; RR COMB,C2,1,24-04-2025 07:38:13,837.25
8980343410,SHACKLE  FRT,F8,2,28-06-2024 13:04:21,0.01
8980344342,BRACKET; FRT BU,E4,1,26-09-2023 12:44:13,3227.49
8980361170,CAP,F8,1,03-04-2025 13:39:48,65.89
8980365692,LOCK ASM- FRT LID,F8,2,28-06-2024 13:04:21,0.01
8980365800,SEAL- FRT SIDE PANE,F9,1,08-11-2024 13:41:53,78.03
8980365930,SEAL; OIL FRT H,F9,11,24-04-2025 07:38:13,60.99
8980365940BS,SEAL;OIL,F9,82,14-02-2025 09:26:36,55.04
8980365950,SEAL;OIL,F9,3,14-02-2025 13:53:54,160.5
8980375430,COVER; SEAL;NOZ,F9,4,13-05-2025 13:31:49,238.03
8980384184,LINK ASM; ENG C,F9,1,15-11-2024 13:39:46,3586.63
8980400431,CYLINDER ASM,F9,1,07-05-2025 14:13:44,945.75
8980403270,"""BUSHING; LEAF SPR,",F9,4,10-04-2024 14:16:15,187.69
8980408110,PISTON; CALIPER,F9,2,28-06-2024 13:04:21,0.01
8980413582,SEAL- FRT SIDE PANE,F9,3,20-12-2024 12:07:53,298.96
8980413592,SEAL- FRT SIDE PANE,E2,1,07-07-2023 13:42:06,209.58
8980430650,MIRROR ASM,B3,2,24-04-2025 07:38:13,1166.55
8980434810,GASKET,F9,1,10-04-2025 13:25:14,243.34
8980439550,PIN- SHOE BRAKE,F9,5,28-06-2024 13:04:21,0.01
8980439560,CUP- SHOE HOLD,F9,1,07-07-2022 09:05:40,0.01
8980440060,BOLT/SCREW,F9,2,15-02-2024 11:59:38,10.66
8980445000,ROD- SUPPORT-ENG HO,E1,1,28-06-2024 13:04:21,0.01
8980475290,PIN- GUIDE,F8,1,12-08-2024 08:16:13,141.55
8980475310,PIN- LOCK,F9,1,12-08-2024 08:16:13,230.98
8980477040,CAP; OIL TANK,F9,1,02-05-2025 14:35:14,174.46
8980485380,BOLT; CONNROD,F9,8,26-06-2024 14:05:16,41.9
8980493940,RESISTOR; BLOWE,F9,1,08-05-2025 14:53:29,705.8
8980499580,SUPPORT; FRT DI,H1,1,11-02-2025 12:10:39,271.77
8980503330,STRIKER ASM;PUBX E/,F9,2,20-02-2025 13:34:13,214.5
8980503340,STRIKER ASM;PUBX E/,F9,1,21-02-2025 14:53:42,216.13
8980504152,CLEANER ASM; AIR,A2,2,28-11-2024 13:49:49,4500.32
8980504370,SCREW SET,F9,4,25-09-2024 11:24:40,28.79
8980504620,RETAINER,F9,2,09-05-2025 14:07:23,33.85
8980506720,STRIKER- TAIL GATE-,F9,1,18-11-2024 13:32:18,124.32
8980506730,STRIKER- TAIL GATE-,F9,1,18-11-2024 13:32:18,124.37
8980511160A,PAD SET-BRAKE,H1,1,25-01-2022 16:08:26,407.69
8980513260,CUSHION ASM;BODY BO,F9,3,29-04-2025 10:29:05,178.77
8980513270,RUBBER; CUSHION,F9,1,25-04-2025 13:47:04,218.15
8980513900,SOCKET- SIDE-TURN,F9,1,08-05-2025 14:38:35,93.7
8980519340,BRACKET- RH,F9,1,14-12-2023 07:41:42,112.07
8980521221,SENSOR- SPD-RR,F9,1,08-05-2025 14:16:14,3474.55
8980521972,WEATHERSTRIP- FRT D,E2,1,24-04-2025 13:31:26,328.31
8980521982,WEATHERSTRIP- FRT D,E2,1,16-04-2025 13:23:40,319.48
8980522009,WEATHERSTRIP- FRT D,E2,1,09-01-2025 11:45:27,593.14
8980538990,SUPPORT-PUBX END GA,F9,1,25-09-2024 11:24:40,241.09
8980542570,FUSE- FACIA HARNESS,F9,3,10-03-2025 12:02:52,31.66
8980542580,FUSE; 15A,F9,5,29-04-2025 10:30:05,73.33
8980546650,HUB; FRT AXLE,F9,1,12-05-2025 13:40:36,3946.05
8980551680,KEY; BLANK,F9,1,10-03-2025 11:48:07,415.68
8980557460,ROD END ASM; OU,F9,1,04-04-2025 14:03:26,1289.49
8980562800,BOLT-M6X18,F9,4,17-01-2024 15:06:05,15.25
8980564641,RING SET- PISTON-ST,F9,1,04-03-2025 11:39:41,805.42
8980565500,REPAIR KIT; STR,F9,1,12-03-2025 11:28:42,803.88
8980565510,ROD END ASM; OU,F9,13,07-05-2025 13:58:34,997.77
8980571140,BUSHING;E/GATE HGE,F9,2,11-02-2025 12:14:25,110.06
8980574550,CONTAINER ASM-WSWA,E4,2,12-05-2025 13:40:36,716.69
8980574560,TUBE ASM-WSWA SOLV,F9,1,17-12-2024 11:58:27,478.93
8980575380,PANEL- WHEEL HO- LH,CONTAINER,1,28-06-2024 13:04:21,0.01
8980577120,PIVOT ASM- FRT WIPE,F9,11,28-06-2024 13:04:21,0.01
8980577140,PIVOT ASM; FRT,F9,1,28-06-2024 13:04:21,0.01
8980581632,PANEL- FRT SIDE(RH),F9,1,08-11-2024 13:41:53,149.27
8980581642,PANEL- FRT SIDE(LH),F9,1,06-03-2025 13:59:07,149.8
8980585310,"LINK; DOOR LOCK,OUT",F9,1,04-07-2023 08:27:25,0.01
8980599563,HOSE; CONN,E1,1,04-12-2024 14:48:36,1860.44
8980600671,COVER- MUD-FRT,E1,2,19-03-2025 13:49:49,272.49
8980622333,CABLE- PARK BRK-FRT,Bulk,1,11-10-2024 12:28:48,1203.02
8980633430,STAY- EXT-SIDE PANE,F9,1,08-11-2024 13:47:04,111.23
8980653173,MIRROR ASM; DOOR; R,B3,2,24-04-2025 07:43:51,1396.84
8980653183,MIRROR ASM; DOOR; L,B3,1,11-03-2025 13:57:48,1090.66
8980653770,SENSOR ASM-INT AIR,F9,1,29-04-2024 14:40:53,150.84
8980655501,DUCT; AIR INT,E4,-1,26-03-2025 12:54:49,586.66
8980658051,SEAL; ENG HOOD,E2,1,14-04-2025 14:24:27,382.63
8980659920,GASKET- EYE BOLT LE,F9,2,23-04-2025 15:29:39,94.28
8980670461,CABLE- PARKING BRK-,Bulk,1,22-08-2024 12:45:55,996.64
8980670471,CABLE- PARKING BRK-,Bulk,1,22-08-2024 12:53:02,823.09
8980672464,HOSE- FLEX-FRT BRK-,F9,1,12-05-2025 13:26:04,1343.93
8980699763,PLATE- STEP(RH),E1,1,02-10-2024 15:07:00,1027.76
8980699773,PLATE- STEP(LH),E1,1,04-09-2024 12:28:44,1244.47
8980708572,DUCT,E1,1,14-04-2025 14:09:13,1337.74
8980711780,CLIP- BLISTER FENDE,F9,2,19-07-2024 11:55:49,43.09
8980714220BC,"FILTER; ACL, INNER",A2,9,24-04-2025 07:38:13,217.37
